"CustomerKey","MaritalStatus","Gender","Education","Occupation","HomeOwner","Country","SpendBand"
11967,"S","F","Partial College","Skilled Manual","No","Australia","MediumSpend"
11968,"M","F","High School","Skilled Manual","No","United States","LowSpend"
11969,"S","M","High School","Skilled Manual","No","United States","HighSpend"
11970,"S","F","High School","Skilled Manual","No","Canada","HighSpend"
11971,"S","F","High School","Skilled Manual","No","United States","HighSpend"
11972,"S","F","High School","Skilled Manual","No","Canada","LowSpend"
11973,"S","F","High School","Skilled Manual","No","United States","HighSpend"
11974,"S","M","High School","Skilled Manual","No","Australia","LowSpend"
11975,"M","F","Partial College","Clerical","Yes","Australia","LowSpend"
11976,"S","F","Partial High School","Clerical","No","Canada","LowSpend"
11977,"S","M","High School","Skilled Manual","No","Canada","HighSpend"
11978,"M","M","High School","Skilled Manual","No","United States","HighSpend"
11979,"M","M","Bachelors","Management","Yes","Australia","HighSpend"
11980,"S","M","Partial High School","Clerical","No","United States","LowSpend"
11981,"M","M","High School","Skilled Manual","Yes","United States","HighSpend"
11982,"S","F","High School","Skilled Manual","No","United States","HighSpend"
11983,"M","F","High School","Skilled Manual","Yes","United States","HighSpend"
11984,"S","F","Partial High School","Clerical","Yes","Canada","LowSpend"
11985,"M","M","High School","Skilled Manual","Yes","United States","HighSpend"
11986,"M","F","High School","Skilled Manual","No","United States","HighSpend"
11987,"S","F","Partial College","Clerical","No","Australia","LowSpend"
11988,"M","M","Bachelors","Management","Yes","Australia","MediumSpend"
11989,"M","F","Bachelors","Management","Yes","Australia","MediumSpend"
11990,"M","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
11991,"S","F","Partial College","Skilled Manual","No","United States","HighSpend"
11992,"S","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
11993,"S","M","Partial College","Skilled Manual","No","United States","HighSpend"
11994,"S","M","Partial College","Skilled Manual","No","United States","HighSpend"
11995,"M","F","Bachelors","Management","Yes","United States","HighSpend"
11996,"S","F","Bachelors","Management","Yes","Canada","HighSpend"
11997,"M","M","Bachelors","Management","Yes","Canada","HighSpend"
11998,"M","M","Bachelors","Management","Yes","United States","HighSpend"
11999,"M","F","Bachelors","Management","Yes","Canada","HighSpend"
12000,"M","M","Bachelors","Management","Yes","United States","HighSpend"
12001,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
12002,"S","M","Bachelors","Management","No","United States","HighSpend"
12003,"S","M","Partial College","Skilled Manual","No","United States","HighSpend"
12004,"S","F","Bachelors","Management","No","United States","HighSpend"
12005,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
12006,"M","M","High School","Skilled Manual","No","United States","HighSpend"
12007,"M","M","Partial College","Skilled Manual","Yes","United States","LowSpend"
12008,"S","M","Partial College","Skilled Manual","Yes","United States","LowSpend"
12009,"M","F","High School","Skilled Manual","Yes","Australia","LowSpend"
12010,"M","M","High School","Skilled Manual","Yes","Canada","HighSpend"
12011,"S","M","Partial High School","Clerical","Yes","Canada","HighSpend"
12012,"M","M","Partial College","Skilled Manual","Yes","United States","LowSpend"
12013,"M","M","High School","Skilled Manual","Yes","Australia","LowSpend"
12014,"M","M","High School","Skilled Manual","No","Australia","LowSpend"
12015,"M","F","High School","Skilled Manual","Yes","Australia","LowSpend"
12016,"M","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
12017,"M","F","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
12018,"M","F","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
12019,"M","M","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
12020,"M","F","Graduate Degree","Skilled Manual","Yes","United States","HighSpend"
12021,"M","F","Partial College","Professional","Yes","United States","MediumSpend"
12022,"M","F","Partial College","Professional","Yes","United States","HighSpend"
12023,"S","F","Partial College","Professional","Yes","Canada","HighSpend"
12024,"M","F","Partial College","Professional","Yes","United States","HighSpend"
12025,"M","F","Partial College","Professional","Yes","United States","HighSpend"
12026,"M","M","Partial College","Professional","Yes","United States","HighSpend"
12027,"S","F","Partial College","Professional","Yes","United States","HighSpend"
12028,"S","M","Bachelors","Management","No","United States","HighSpend"
12029,"M","F","Bachelors","Management","Yes","United States","HighSpend"
12030,"M","M","Partial College","Professional","Yes","United States","MediumSpend"
12031,"M","M","High School","Professional","Yes","United States","HighSpend"
12032,"S","F","High School","Professional","Yes","United States","HighSpend"
12033,"M","M","Bachelors","Management","Yes","United States","HighSpend"
12034,"M","M","Bachelors","Management","Yes","United States","HighSpend"
12035,"S","F","Bachelors","Management","No","United States","HighSpend"
12036,"M","F","Bachelors","Management","Yes","United States","HighSpend"
12037,"S","M","Bachelors","Management","No","United States","HighSpend"
12038,"S","M","Partial High School","Skilled Manual","Yes","United States","MediumSpend"
12039,"S","F","High School","Professional","No","United States","HighSpend"
12040,"M","M","High School","Professional","No","United States","HighSpend"
12041,"M","M","High School","Professional","No","United States","HighSpend"
12042,"S","F","High School","Professional","Yes","United States","HighSpend"
12043,"S","F","High School","Professional","Yes","United States","HighSpend"
12044,"M","F","High School","Professional","Yes","United States","MediumSpend"
12045,"M","M","Partial High School","Skilled Manual","Yes","United States","HighSpend"
12046,"M","M","Partial High School","Skilled Manual","No","United States","HighSpend"
12047,"M","F","Partial College","Professional","Yes","United States","HighSpend"
12048,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
12049,"M","F","Partial College","Professional","Yes","Canada","HighSpend"
12050,"S","F","Graduate Degree","Management","No","United States","HighSpend"
12051,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
12052,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
12053,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
12054,"M","F","High School","Professional","Yes","United States","HighSpend"
12055,"M","M","High School","Professional","Yes","United States","HighSpend"
12056,"M","M","Partial College","Professional","Yes","United States","MediumSpend"
12057,"M","F","High School","Professional","Yes","United States","HighSpend"
12058,"M","F","Partial High School","Skilled Manual","No","Canada","MediumSpend"
12059,"S","F","Graduate Degree","Management","Yes","United States","HighSpend"
12060,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
12061,"M","F","Partial College","Professional","Yes","United States","HighSpend"
12062,"M","M","Partial College","Professional","Yes","United States","HighSpend"
12063,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
12064,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
12065,"S","M","Graduate Degree","Management","Yes","United States","HighSpend"
12066,"M","M","Graduate Degree","Management","Yes","United States","MediumSpend"
12067,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
12068,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
12069,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
12070,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
12071,"M","F","Graduate Degree","Management","No","Canada","HighSpend"
12072,"M","F","Graduate Degree","Management","No","United States","HighSpend"
12073,"M","F","Bachelors","Management","Yes","United States","HighSpend"
12074,"M","M","Bachelors","Management","Yes","United States","HighSpend"
12075,"S","F","Bachelors","Management","No","Canada","MediumSpend"
12076,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
12077,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
12078,"M","M","High School","Skilled Manual","Yes","Australia","LowSpend"
12079,"M","M","Partial High School","Clerical","Yes","Australia","LowSpend"
12080,"S","F","Partial College","Clerical","No","Australia","LowSpend"
12081,"S","F","Partial College","Skilled Manual","Yes","United States","MediumSpend"
12082,"M","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
12083,"M","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
12084,"S","M","Partial High School","Clerical","No","Canada","HighSpend"
12085,"S","M","Partial High School","Clerical","No","Canada","HighSpend"
12086,"M","M","High School","Skilled Manual","Yes","Australia","LowSpend"
12087,"M","F","Partial High School","Clerical","Yes","Australia","LowSpend"
12088,"M","M","Partial High School","Clerical","Yes","Australia","LowSpend"
12089,"S","M","Partial High School","Clerical","No","United States","HighSpend"
12090,"M","M","Partial College","Skilled Manual","Yes","United States","MediumSpend"
12091,"S","M","Partial College","Skilled Manual","No","United States","HighSpend"
12092,"S","M","Partial College","Skilled Manual","No","United States","HighSpend"
12093,"S","F","Partial College","Skilled Manual","No","United States","HighSpend"
12094,"M","M","Partial College","Skilled Manual","Yes","United States","HighSpend"
12095,"M","F","Partial High School","Clerical","Yes","Australia","LowSpend"
12096,"M","M","Partial High School","Clerical","Yes","Australia","LowSpend"
12097,"M","F","Partial High School","Clerical","Yes","Australia","LowSpend"
12098,"S","M","Partial College","Clerical","No","Australia","LowSpend"
12099,"S","M","Partial College","Clerical","No","Australia","LowSpend"
12100,"S","F","High School","Skilled Manual","No","Australia","LowSpend"
12101,"M","F","High School","Skilled Manual","Yes","Australia","LowSpend"
12102,"M","F","High School","Skilled Manual","Yes","Australia","LowSpend"
12103,"M","F","High School","Skilled Manual","Yes","Australia","LowSpend"
12104,"M","M","Partial College","Skilled Manual","No","Australia","MediumSpend"
12105,"M","F","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
12106,"S","M","Partial High School","Clerical","No","Australia","HighSpend"
12107,"M","F","Partial College","Skilled Manual","Yes","Australia","HighSpend"
12108,"M","F","Partial College","Skilled Manual","Yes","Australia","MediumSpend"
12109,"S","F","Partial College","Skilled Manual","Yes","United States","HighSpend"
12110,"S","F","High School","Skilled Manual","Yes","United States","MediumSpend"
12111,"S","F","Partial College","Skilled Manual","No","United States","HighSpend"
12112,"S","F","Partial College","Skilled Manual","No","United States","HighSpend"
12113,"S","M","High School","Skilled Manual","No","United States","MediumSpend"
12114,"S","M","Partial College","Skilled Manual","Yes","Canada","HighSpend"
12115,"S","F","Partial College","Skilled Manual","No","Canada","HighSpend"
12116,"S","F","Partial College","Professional","Yes","United States","MediumSpend"
12117,"S","M","High School","Skilled Manual","No","Australia","HighSpend"
12118,"M","M","High School","Skilled Manual","Yes","Australia","MediumSpend"
12119,"M","F","High School","Skilled Manual","Yes","Australia","MediumSpend"
12120,"S","M","High School","Professional","Yes","Australia","MediumSpend"
12121,"S","M","High School","Professional","No","Australia","HighSpend"
12122,"M","M","High School","Professional","Yes","Australia","MediumSpend"
12123,"S","F","Bachelors","Management","No","Australia","MediumSpend"
12124,"S","F","Bachelors","Management","No","Australia","MediumSpend"
12125,"S","M","Bachelors","Management","No","United States","MediumSpend"
12126,"S","F","Bachelors","Management","No","United States","HighSpend"
12127,"M","F","Partial College","Professional","No","United States","HighSpend"
12128,"M","F","High School","Professional","No","United States","MediumSpend"
12129,"M","M","Bachelors","Management","Yes","Australia","MediumSpend"
12130,"M","F","Bachelors","Management","Yes","Australia","MediumSpend"
12131,"S","F","Bachelors","Management","No","United States","HighSpend"
12132,"M","F","Partial High School","Skilled Manual","Yes","United States","HighSpend"
12133,"M","M","Partial High School","Skilled Manual","No","United States","HighSpend"
12134,"M","F","High School","Professional","Yes","United States","HighSpend"
12135,"M","F","High School","Professional","Yes","Canada","HighSpend"
12136,"M","M","Partial College","Professional","Yes","United States","HighSpend"
